y: 0, init: 27, end: 30, num: 775
y: 19, init: 12, end: 15, num: 651
y: 19, init: 77, end: 80, num: 379
y: 19, init: 85, end: 88, num: 411
y: 19, init: 91, end: 94, num: 686
y: 19, init: 110, end: 113, num: 202
y: 19, init: 130, end: 133, num: 217
y: 20, init: 5, end: 8, num: 781
y: 20, init: 16, end: 19, num: 897
y: 20, init: 25, end: 28, num: 630
y: 20, init: 44, end: 47, num: 330
y: 20, init: 52, end: 55, num: 117
y: 20, init: 56, end: 59, num: 961
y: 20, init: 69, end: 71, num: 61
y: 20, init: 73, end: 76, num: 543
y: 20, init: 99, end: 102, num: 323
y: 20, init: 115, end: 118, num: 996
y: 20, init: 119, end: 122, num: 603
y: 21, init: 64, end: 67, num: 473
y: 21, init: 77, end: 80, num: 739
y: 21, init: 81, end: 84, num: 184
y: 21, init: 85, end: 88, num: 511
y: 21, init: 105, end: 107, num: 43
y: 21, init: 108, end: 111, num: 833
y: 21, init: 128, end: 131, num: 953
y: 22, init: 14, end: 17, num: 471
y: 22, init: 29, end: 32, num: 464
y: 22, init: 38, end: 41, num: 347
y: 22, init: 47, end: 50, num: 779
y: 22, init: 72, end: 75, num: 205
y: 22, init: 134, end: 137, num: 694
y: 23, init: 25, end: 28, num: 203
y: 23, init: 34, end: 37, num: 158
y: 23, init: 43, end: 46, num: 310
y: 23, init: 51, end: 54, num: 449
y: 23, init: 57, end: 60, num: 726
y: 23, init: 61, end: 64, num: 982
y: 23, init: 77, end: 80, num: 437
y: 23, init: 90, end: 93, num: 259
y: 23, init: 112, end: 115, num: 185
y: 23, init: 121, end: 124, num: 940
y: 23, init: 125, end: 128, num: 702
y: 24, init: 5, end: 8, num: 465
y: 24, init: 20, end: 23, num: 747
y: 24, init: 86, end: 89, num: 238
y: 24, init: 102, end: 105, num: 963
y: 25, init: 10, end: 13, num: 687
y: 25, init: 15, end: 18, num: 104
y: 25, init: 30, end: 33, num: 645
y: 25, init: 41, end: 44, num: 959
y: 25, init: 46, end: 49, num: 497
y: 25, init: 51, end: 54, num: 732
y: 25, init: 62, end: 65, num: 988
y: 25, init: 81, end: 83, num: 12
y: 25, init: 94, end: 97, num: 417
y: 25, init: 98, end: 101, num: 176
y: 25, init: 116, end: 119, num: 176
y: 25, init: 127, end: 130, num: 657
y: 26, init: 3, end: 6, num: 566
y: 26, init: 26, end: 29, num: 938
y: 26, init: 36, end: 39, num: 418
y: 26, init: 58, end: 61, num: 925
y: 26, init: 66, end: 68, num: 28
y: 26, init: 84, end: 87, num: 156
y: 27, init: 13, end: 16, num: 933
y: 27, init: 44, end: 47, num: 988
y: 27, init: 95, end: 98, num: 813
y: 27, init: 115, end: 118, num: 868
y: 27, init: 119, end: 122, num: 674
y: 27, init: 125, end: 128, num: 375
y: 27, init: 131, end: 134, num: 839
y: 28, init: 21, end: 24, num: 804
y: 28, init: 31, end: 34, num: 464
y: 28, init: 36, end: 39, num: 452
y: 28, init: 74, end: 76, num: 47
y: 28, init: 82, end: 85, num: 324
y: 28, init: 86, end: 89, num: 789
y: 28, init: 99, end: 102, num: 692
y: 28, init: 103, end: 106, num: 288
y: 29, init: 3, end: 6, num: 959
y: 29, init: 17, end: 20, num: 792
y: 29, init: 25, end: 27, num: 10
y: 29, init: 56, end: 59, num: 455
y: 29, init: 60, end: 62, num: 77
y: 29, init: 65, end: 68, num: 827
y: 29, init: 69, end: 71, num: 99
y: 29, init: 127, end: 128, num: 8
y: 29, init: 131, end: 134, num: 586
y: 30, init: 9, end: 12, num: 607
y: 30, init: 49, end: 51, num: 12
y: 30, init: 52, end: 55, num: 764
y: 30, init: 72, end: 75, num: 905
y: 30, init: 79, end: 82, num: 590
y: 30, init: 83, end: 86, num: 236
y: 30, init: 91, end: 94, num: 677
y: 30, init: 97, end: 100, num: 823
y: 30, init: 106, end: 109, num: 972
y: 30, init: 111, end: 114, num: 204
y: 31, init: 2, end: 5, num: 661
y: 31, init: 18, end: 21, num: 776
y: 31, init: 25, end: 28, num: 938
y: 31, init: 30, end: 33, num: 901
y: 31, init: 62, end: 65, num: 216
y: 31, init: 68, end: 71, num: 995
y: 31, init: 87, end: 90, num: 382
y: 31, init: 102, end: 105, num: 546
y: 31, init: 123, end: 126, num: 564
y: 31, init: 134, end: 137, num: 707
y: 32, init: 6, end: 9, num: 755
y: 32, init: 34, end: 37, num: 698
y: 32, init: 43, end: 46, num: 315
y: 32, init: 48, end: 51, num: 291
y: 32, init: 58, end: 61, num: 964
y: 32, init: 91, end: 94, num: 865
y: 32, init: 118, end: 121, num: 521
y: 33, init: 24, end: 27, num: 323
y: 33, init: 53, end: 56, num: 973
y: 33, init: 66, end: 68, num: 35
y: 33, init: 78, end: 81, num: 318
y: 33, init: 86, end: 89, num: 204
y: 33, init: 100, end: 103, num: 546
y: 33, init: 106, end: 109, num: 667
y: 33, init: 113, end: 116, num: 214
y: 33, init: 134, end: 137, num: 973
y: 34, init: 18, end: 21, num: 725
y: 34, init: 32, end: 35, num: 619
y: 34, init: 39, end: 42, num: 149
y: 34, init: 57, end: 60, num: 235
y: 34, init: 62, end: 65, num: 650
y: 34, init: 118, end: 121, num: 195
y: 35, init: 66, end: 69, num: 926
y: 35, init: 89, end: 92, num: 240
y: 35, init: 102, end: 105, num: 433
y: 35, init: 107, end: 110, num: 302
y: 35, init: 131, end: 134, num: 149
y: 35, init: 136, end: 139, num: 335
y: 36, init: 7, end: 10, num: 880
y: 36, init: 33, end: 36, num: 301
y: 36, init: 37, end: 40, num: 512
y: 36, init: 56, end: 59, num: 331
y: 36, init: 60, end: 63, num: 897
y: 36, init: 97, end: 100, num: 464
y: 36, init: 118, end: 121, num: 938
y: 37, init: 11, end: 14, num: 942
y: 37, init: 17, end: 20, num: 603
y: 37, init: 29, end: 32, num: 879
y: 37, init: 42, end: 45, num: 117
y: 37, init: 75, end: 78, num: 562
y: 37, init: 80, end: 83, num: 905
y: 37, init: 87, end: 90, num: 377
y: 37, init: 91, end: 94, num: 862
y: 37, init: 109, end: 111, num: 56
y: 37, init: 129, end: 132, num: 352
y: 37, init: 135, end: 138, num: 165
y: 38, init: 1, end: 4, num: 726
y: 38, init: 21, end: 24, num: 239
y: 38, init: 34, end: 37, num: 915
y: 38, init: 55, end: 58, num: 661
y: 38, init: 61, end: 64, num: 905
y: 38, init: 98, end: 101, num: 466
y: 38, init: 105, end: 108, num: 223
y: 39, init: 11, end: 13, num: 97
y: 39, init: 15, end: 18, num: 839
y: 39, init: 25, end: 28, num: 308
y: 39, init: 42, end: 45, num: 115
y: 39, init: 49, end: 52, num: 512
y: 39, init: 78, end: 81, num: 497
y: 39, init: 82, end: 85, num: 392
y: 39, init: 90, end: 93, num: 563
y: 39, init: 131, end: 134, num: 462
y: 39, init: 135, end: 138, num: 884
y: 40, init: 4, end: 7, num: 122
y: 40, init: 20, end: 23, num: 471
y: 40, init: 35, end: 37, num: 52
y: 40, init: 124, end: 127, num: 531
y: 41, init: 12, end: 15, num: 522
y: 41, init: 24, end: 27, num: 274
y: 41, init: 38, end: 41, num: 116
y: 41, init: 48, end: 51, num: 572
y: 41, init: 62, end: 65, num: 907
y: 41, init: 91, end: 94, num: 161
y: 41, init: 96, end: 99, num: 670
y: 41, init: 132, end: 134, num: 57
y: 42, init: 9, end: 11, num: 28
y: 42, init: 18, end: 21, num: 606
y: 42, init: 44, end: 47, num: 925
y: 42, init: 78, end: 81, num: 908
y: 42, init: 84, end: 86, num: 86
y: 42, init: 101, end: 103, num: 78
y: 42, init: 117, end: 120, num: 712
y: 42, init: 125, end: 128, num: 813
y: 42, init: 135, end: 137, num: 16
y: 43, init: 4, end: 7, num: 549
y: 43, init: 12, end: 15, num: 512
y: 43, init: 59, end: 62, num: 797
y: 43, init: 69, end: 72, num: 224
y: 43, init: 74, end: 77, num: 660
y: 43, init: 88, end: 91, num: 425
y: 43, init: 92, end: 95, num: 656
y: 43, init: 105, end: 108, num: 536
y: 43, init: 110, end: 113, num: 256
y: 43, init: 129, end: 132, num: 599
y: 44, init: 17, end: 20, num: 963
y: 44, init: 43, end: 46, num: 704
y: 44, init: 64, end: 67, num: 425
y: 44, init: 100, end: 103, num: 102
y: 44, init: 115, end: 118, num: 565
y: 44, init: 119, end: 122, num: 179
y: 44, init: 124, end: 127, num: 774
y: 45, init: 70, end: 73, num: 922
y: 45, init: 86, end: 89, num: 262
y: 45, init: 106, end: 109, num: 603
y: 46, init: 7, end: 10, num: 636
y: 46, init: 17, end: 20, num: 349
y: 46, init: 46, end: 49, num: 899
y: 46, init: 58, end: 61, num: 983
y: 46, init: 63, end: 66, num: 319
y: 46, init: 92, end: 95, num: 663
y: 46, init: 100, end: 103, num: 575
y: 46, init: 113, end: 115, num: 95
y: 46, init: 120, end: 123, num: 383
y: 47, init: 22, end: 25, num: 928
y: 47, init: 33, end: 36, num: 218
y: 47, init: 67, end: 70, num: 964
y: 47, init: 79, end: 82, num: 953
y: 47, init: 96, end: 99, num: 212
y: 47, init: 124, end: 127, num: 857
y: 48, init: 28, end: 31, num: 179
y: 48, init: 38, end: 40, num: 68
y: 48, init: 85, end: 88, num: 787
y: 48, init: 101, end: 103, num: 92
y: 48, init: 105, end: 107, num: 72
y: 48, init: 111, end: 114, num: 455
y: 48, init: 116, end: 119, num: 969
y: 48, init: 130, end: 133, num: 846
y: 48, init: 135, end: 137, num: 40
y: 49, init: 1, end: 4, num: 993
y: 49, init: 20, end: 23, num: 110
y: 49, init: 24, end: 27, num: 407
y: 49, init: 53, end: 56, num: 164
y: 49, init: 63, end: 66, num: 306
y: 49, init: 67, end: 70, num: 215
y: 49, init: 89, end: 92, num: 552
y: 49, init: 121, end: 123, num: 69
y: 49, init: 124, end: 127, num: 602
y: 50, init: 6, end: 9, num: 322
y: 50, init: 31, end: 34, num: 561
y: 50, init: 58, end: 61, num: 913
y: 50, init: 85, end: 88, num: 586
y: 50, init: 93, end: 96, num: 330
y: 50, init: 107, end: 110, num: 166
y: 50, init: 132, end: 135, num: 863
y: 51, init: 12, end: 15, num: 810
y: 51, init: 26, end: 29, num: 157
y: 51, init: 35, end: 38, num: 557
y: 51, init: 43, end: 45, num: 30
y: 51, init: 52, end: 55, num: 774
y: 51, init: 74, end: 77, num: 968
y: 51, init: 78, end: 81, num: 601
y: 51, init: 98, end: 101, num: 491
y: 51, init: 111, end: 114, num: 557
y: 51, init: 119, end: 121, num: 83
y: 52, init: 8, end: 11, num: 368
y: 52, init: 20, end: 23, num: 842
y: 52, init: 30, end: 33, num: 435
y: 52, init: 46, end: 48, num: 65
y: 52, init: 82, end: 85, num: 680
y: 52, init: 90, end: 93, num: 913
y: 52, init: 105, end: 108, num: 793
y: 52, init: 122, end: 124, num: 87
y: 52, init: 125, end: 128, num: 262
y: 52, init: 132, end: 134, num: 34
y: 53, init: 4, end: 7, num: 896
y: 53, init: 13, end: 16, num: 875
y: 53, init: 49, end: 52, num: 581
y: 53, init: 53, end: 56, num: 957
y: 53, init: 58, end: 61, num: 758
y: 53, init: 109, end: 112, num: 981
y: 53, init: 135, end: 138, num: 844
y: 54, init: 18, end: 21, num: 957
y: 54, init: 24, end: 27, num: 150
y: 54, init: 34, end: 37, num: 503
y: 54, init: 65, end: 67, num: 89
y: 54, init: 71, end: 73, num: 59
y: 54, init: 79, end: 82, num: 261
y: 54, init: 92, end: 95, num: 653
y: 54, init: 131, end: 134, num: 372
y: 55, init: 3, end: 6, num: 731
y: 55, init: 10, end: 13, num: 129
y: 55, init: 56, end: 59, num: 718
y: 55, init: 60, end: 63, num: 713
y: 55, init: 75, end: 78, num: 197
y: 55, init: 87, end: 89, num: 30
y: 55, init: 99, end: 102, num: 476
y: 55, init: 114, end: 117, num: 872
y: 56, init: 16, end: 19, num: 671
y: 56, init: 23, end: 26, num: 917
y: 56, init: 49, end: 52, num: 800
y: 56, init: 65, end: 68, num: 197
y: 56, init: 70, end: 73, num: 763
y: 56, init: 81, end: 83, num: 96
y: 56, init: 124, end: 127, num: 739
y: 56, init: 133, end: 136, num: 290
y: 57, init: 5, end: 8, num: 234
y: 57, init: 38, end: 41, num: 814
y: 57, init: 42, end: 45, num: 251
y: 57, init: 53, end: 56, num: 755
y: 57, init: 75, end: 78, num: 375
y: 57, init: 99, end: 102, num: 309
y: 57, init: 103, end: 106, num: 914
y: 57, init: 108, end: 111, num: 816
y: 57, init: 114, end: 117, num: 877
y: 58, init: 9, end: 12, num: 543
y: 58, init: 13, end: 16, num: 378
y: 58, init: 21, end: 23, num: 74
y: 58, init: 25, end: 28, num: 608
y: 58, init: 29, end: 31, num: 25
y: 58, init: 47, end: 50, num: 237
y: 58, init: 64, end: 67, num: 834
y: 58, init: 85, end: 88, num: 431
y: 58, init: 119, end: 122, num: 585
y: 59, init: 4, end: 7, num: 408
y: 59, init: 60, end: 63, num: 214
y: 59, init: 95, end: 97, num: 89
y: 59, init: 98, end: 101, num: 475
y: 59, init: 128, end: 131, num: 939
y: 59, init: 133, end: 136, num: 824
y: 60, init: 14, end: 17, num: 526
y: 60, init: 27, end: 30, num: 713
y: 60, init: 44, end: 47, num: 899
y: 60, init: 49, end: 52, num: 108
y: 60, init: 53, end: 55, num: 75
y: 60, init: 76, end: 79, num: 521
y: 60, init: 83, end: 86, num: 428
y: 60, init: 102, end: 105, num: 603
y: 60, init: 110, end: 113, num: 248
y: 60, init: 122, end: 125, num: 878
y: 61, init: 4, end: 7, num: 383
y: 61, init: 22, end: 25, num: 873
y: 61, init: 31, end: 32, num: 1
y: 61, init: 57, end: 60, num: 850
y: 61, init: 64, end: 67, num: 862
y: 61, init: 97, end: 100, num: 533
y: 61, init: 133, end: 136, num: 863
y: 62, init: 13, end: 16, num: 852
y: 62, init: 42, end: 45, num: 578
y: 62, init: 69, end: 72, num: 492
y: 62, init: 81, end: 84, num: 905
y: 62, init: 85, end: 88, num: 145
y: 62, init: 89, end: 92, num: 927
y: 62, init: 109, end: 112, num: 437
y: 62, init: 113, end: 116, num: 107
y: 62, init: 126, end: 128, num: 29
y: 63, init: 6, end: 9, num: 604
y: 63, init: 19, end: 22, num: 531
y: 63, init: 23, end: 26, num: 179
y: 63, init: 37, end: 39, num: 56
y: 63, init: 48, end: 51, num: 921
y: 63, init: 53, end: 56, num: 233
y: 63, init: 63, end: 66, num: 943
y: 63, init: 99, end: 102, num: 174
y: 63, init: 121, end: 124, num: 271
y: 63, init: 129, end: 131, num: 32
y: 64, init: 11, end: 14, num: 619
y: 64, init: 27, end: 30, num: 588
y: 64, init: 68, end: 71, num: 918
y: 64, init: 72, end: 75, num: 837
y: 64, init: 80, end: 83, num: 120
y: 64, init: 84, end: 87, num: 128
y: 64, init: 93, end: 96, num: 508
y: 64, init: 107, end: 110, num: 536
y: 64, init: 125, end: 128, num: 558
y: 64, init: 132, end: 135, num: 638
y: 65, init: 7, end: 10, num: 794
y: 65, init: 34, end: 37, num: 451
y: 65, init: 39, end: 42, num: 544
y: 65, init: 46, end: 49, num: 648
y: 65, init: 51, end: 54, num: 365
y: 65, init: 55, end: 58, num: 778
y: 65, init: 100, end: 103, num: 414
y: 65, init: 119, end: 122, num: 453
y: 66, init: 25, end: 28, num: 124
y: 66, init: 60, end: 63, num: 259
y: 66, init: 71, end: 74, num: 696
y: 66, init: 77, end: 80, num: 424
y: 66, init: 107, end: 110, num: 322
y: 66, init: 112, end: 115, num: 534
y: 66, init: 132, end: 135, num: 519
y: 67, init: 8, end: 11, num: 201
y: 67, init: 18, end: 21, num: 474
y: 67, init: 29, end: 32, num: 567
y: 67, init: 33, end: 36, num: 526
y: 67, init: 38, end: 41, num: 363
y: 67, init: 55, end: 58, num: 963
y: 67, init: 64, end: 67, num: 287
y: 67, init: 84, end: 87, num: 939
y: 67, init: 88, end: 91, num: 964
y: 67, init: 96, end: 99, num: 994
y: 67, init: 127, end: 130, num: 287
y: 68, init: 24, end: 27, num: 709
y: 68, init: 44, end: 47, num: 854
y: 68, init: 50, end: 53, num: 527
y: 68, init: 69, end: 71, num: 50
y: 68, init: 73, end: 76, num: 591
y: 68, init: 79, end: 82, num: 859
y: 68, init: 112, end: 115, num: 188
y: 68, init: 117, end: 120, num: 395
y: 68, init: 122, end: 125, num: 157
y: 69, init: 1, end: 4, num: 281
y: 69, init: 9, end: 12, num: 878
y: 69, init: 28, end: 31, num: 354
y: 69, init: 39, end: 42, num: 221
y: 69, init: 58, end: 61, num: 308
y: 69, init: 88, end: 90, num: 72
y: 69, init: 97, end: 100, num: 577
y: 69, init: 129, end: 132, num: 734
y: 69, init: 137, end: 140, num: 481
y: 70, init: 5, end: 6, num: 9
y: 70, init: 24, end: 27, num: 658
y: 70, init: 35, end: 38, num: 235
y: 70, init: 44, end: 47, num: 767
y: 70, init: 49, end: 51, num: 12
y: 70, init: 53, end: 56, num: 548
y: 70, init: 71, end: 74, num: 585
y: 70, init: 83, end: 86, num: 609
y: 70, init: 110, end: 113, num: 603
y: 70, init: 114, end: 117, num: 130
y: 70, init: 122, end: 125, num: 884
y: 71, init: 8, end: 11, num: 324
y: 71, init: 62, end: 65, num: 628
y: 71, init: 133, end: 136, num: 658
y: 72, init: 18, end: 21, num: 139
y: 72, init: 22, end: 25, num: 206
y: 72, init: 35, end: 38, num: 768
y: 72, init: 47, end: 50, num: 986
y: 72, init: 54, end: 57, num: 311
y: 72, init: 73, end: 75, num: 15
y: 72, init: 78, end: 81, num: 174
y: 72, init: 85, end: 88, num: 100
y: 72, init: 94, end: 95, num: 7
y: 72, init: 110, end: 113, num: 962
y: 72, init: 127, end: 130, num: 561
y: 73, init: 6, end: 9, num: 521
y: 73, init: 14, end: 17, num: 154
y: 73, init: 30, end: 33, num: 318
y: 73, init: 39, end: 42, num: 622
y: 73, init: 107, end: 109, num: 60
y: 73, init: 118, end: 120, num: 24
y: 73, init: 122, end: 125, num: 481
y: 73, init: 132, end: 135, num: 520
y: 73, init: 136, end: 139, num: 772
y: 74, init: 1, end: 4, num: 825
y: 74, init: 60, end: 63, num: 228
y: 74, init: 71, end: 74, num: 173
y: 74, init: 90, end: 93, num: 428
y: 74, init: 102, end: 105, num: 405
y: 74, init: 110, end: 112, num: 68
y: 74, init: 126, end: 129, num: 882
y: 75, init: 12, end: 15, num: 657
y: 75, init: 26, end: 28, num: 27
y: 75, init: 32, end: 35, num: 798
y: 75, init: 36, end: 39, num: 460
y: 75, init: 86, end: 88, num: 31
y: 75, init: 95, end: 98, num: 840
y: 76, init: 1, end: 4, num: 965
y: 76, init: 7, end: 10, num: 931
y: 76, init: 22, end: 25, num: 974
y: 76, init: 56, end: 59, num: 798
y: 76, init: 76, end: 79, num: 455
y: 76, init: 89, end: 92, num: 856
y: 76, init: 102, end: 105, num: 809
y: 76, init: 108, end: 110, num: 97
y: 76, init: 112, end: 115, num: 934
y: 76, init: 116, end: 119, num: 740
y: 76, init: 122, end: 125, num: 570
y: 77, init: 11, end: 14, num: 511
y: 77, init: 16, end: 19, num: 427
y: 77, init: 28, end: 31, num: 652
y: 77, init: 34, end: 37, num: 297
y: 77, init: 49, end: 52, num: 296
y: 77, init: 69, end: 72, num: 552
y: 77, init: 82, end: 85, num: 884
y: 77, init: 130, end: 133, num: 128
y: 78, init: 21, end: 24, num: 207
y: 78, init: 57, end: 60, num: 641
y: 78, init: 100, end: 103, num: 329
y: 78, init: 119, end: 122, num: 990
y: 79, init: 1, end: 3, num: 10
y: 79, init: 25, end: 27, num: 11
y: 79, init: 63, end: 66, num: 143
y: 79, init: 74, end: 77, num: 875
y: 79, init: 79, end: 82, num: 732
y: 79, init: 123, end: 126, num: 349
y: 79, init: 131, end: 134, num: 265
y: 80, init: 10, end: 13, num: 222
y: 80, init: 17, end: 20, num: 495
y: 80, init: 28, end: 31, num: 618
y: 80, init: 33, end: 36, num: 322
y: 80, init: 59, end: 62, num: 833
y: 80, init: 85, end: 88, num: 776
y: 80, init: 92, end: 95, num: 288
y: 80, init: 99, end: 102, num: 760
y: 81, init: 4, end: 7, num: 291
y: 81, init: 24, end: 27, num: 453
y: 81, init: 40, end: 43, num: 811
y: 81, init: 46, end: 49, num: 398
y: 81, init: 63, end: 66, num: 515
y: 81, init: 74, end: 77, num: 365
y: 81, init: 79, end: 82, num: 445
y: 81, init: 108, end: 111, num: 961
y: 81, init: 120, end: 123, num: 433
y: 81, init: 129, end: 132, num: 743
y: 82, init: 13, end: 15, num: 33
y: 82, init: 33, end: 36, num: 543
y: 82, init: 84, end: 87, num: 793
y: 82, init: 99, end: 102, num: 266
y: 82, init: 116, end: 119, num: 668
y: 82, init: 136, end: 139, num: 804
y: 83, init: 16, end: 19, num: 701
y: 83, init: 39, end: 41, num: 17
y: 83, init: 59, end: 62, num: 449
y: 83, init: 63, end: 66, num: 741
y: 83, init: 71, end: 74, num: 961
y: 83, init: 80, end: 83, num: 814
y: 83, init: 110, end: 113, num: 245
y: 83, init: 123, end: 126, num: 809
y: 84, init: 7, end: 10, num: 206
y: 84, init: 26, end: 29, num: 728
y: 84, init: 42, end: 45, num: 529
y: 84, init: 56, end: 58, num: 93
y: 84, init: 86, end: 89, num: 833
y: 84, init: 90, end: 93, num: 713
y: 84, init: 107, end: 109, num: 69
y: 84, init: 116, end: 119, num: 292
y: 84, init: 127, end: 130, num: 157
y: 84, init: 133, end: 136, num: 224
y: 85, init: 11, end: 14, num: 585
y: 85, init: 17, end: 20, num: 969
y: 85, init: 32, end: 35, num: 810
y: 85, init: 37, end: 40, num: 522
y: 85, init: 52, end: 55, num: 866
y: 85, init: 69, end: 72, num: 254
y: 85, init: 77, end: 80, num: 570
y: 85, init: 99, end: 102, num: 588
y: 85, init: 121, end: 124, num: 113
y: 85, init: 137, end: 140, num: 752
y: 86, init: 48, end: 51, num: 257
y: 86, init: 64, end: 67, num: 119
y: 86, init: 82, end: 85, num: 979
y: 86, init: 87, end: 90, num: 442
y: 86, init: 94, end: 97, num: 169
y: 86, init: 127, end: 130, num: 752
y: 86, init: 132, end: 135, num: 401
y: 87, init: 3, end: 6, num: 726
